hast_genus_id,hast_family_id,family_apgiv,genus,genus_zh,acceptedGenus,acceptedNamecode
2141,642,Orchidaceae,Ascocenda,,,
2142,642,Orchidaceae,Ascocentrum,鹿角蘭屬,,
2143,642,Orchidaceae,Bletilla,白及屬,,
2267,642,Orchidaceae,Brachycorythis,苞葉蘭屬,,
2144,642,Orchidaceae,Brassia,,,
2145,642,Orchidaceae,Brassidium,,,
2146,642,Orchidaceae,Brassocattleya,,,
2147,642,Orchidaceae,Brassolaelia,,,
2149,642,Orchidaceae,Bulbophyllum,豆蘭屬 (捲瓣蘭屬),,
13308,642,Orchidaceae,Bulleyia,蜂腰蘭屬,,
2150,642,Orchidaceae,Calanthe,根節蘭屬,,
12818,642,Orchidaceae,Calopogon,,,
2151,642,Orchidaceae,Catasetum,,,
2152,642,Orchidaceae,Cattleya,嘉德麗亞蘭屬,,
2153,642,Orchidaceae,Cephalanthera,頭蕊蘭屬 (金蘭屬),,
2154,642,Orchidaceae,Cephalantheropsis,肖頭蕊蘭屬,,
2268,642,Orchidaceae,Chamaeanthus,細花蘭屬,,
2155,642,Orchidaceae,Cheirostylis,指柱蘭屬 (叉柱蘭屬),,
2156,642,Orchidaceae,Chiloschista,大蜘蛛蘭屬,,
2157,642,Orchidaceae,Chrysoglossum,黃唇蘭屬,,
12819,642,Orchidaceae,Claderia,,,
2158,642,Orchidaceae,Cleisostoma,閉口蘭屬,,
2160,642,Orchidaceae,Coelogyne,,,
2280,642,Orchidaceae,Collabiopsis,假吻蘭屬,,
2161,642,Orchidaceae,Collabium,柯麗白蘭屬,,
2162,642,Orchidaceae,Corybas,盔蘭屬,,
2411,642,Orchidaceae,Corymborkis,,,
2163,642,Orchidaceae,Cremastra,馬鞭蘭屬,,
13294,642,Orchidaceae,Cryptochilus,宿苞蘭屬,,
2164,642,Orchidaceae,Cryptostylis,隱柱蘭屬,,
2165,642,Orchidaceae,Cymbidium,蘭蕙屬 (蕙蘭、建蘭、中國蘭屬),,
2281,642,Orchidaceae,Cyperorchis,菅葉蘭屬,,
2166,642,Orchidaceae,Cypripedium,喜普鞋蘭屬,,
2269,642,Orchidaceae,Cyrtosia,肉果蘭屬,,
13381,642,Orchidaceae,Dactylorhiza,掌裂蘭屬,,
12820,642,Orchidaceae,Dactylostalix,,,
2167,642,Orchidaceae,Dendrobium,石斛屬,,
2168,642,Orchidaceae,Dendrochilum,穗花一葉蘭屬,,
2282,642,Orchidaceae,Didiciea,雙生蘭屬,,
2277,642,Orchidaceae,Didymoplexiella,錨柱蘭屬,,
2169,642,Orchidaceae,Didymoplexis,鬼蘭屬,,
2170,642,Orchidaceae,Dimorphorchis,,,
13301,642,Orchidaceae,Diphylax,尖藥蘭屬,,
2171,642,Orchidaceae,Diploprora,倒吊蘭屬,,
12832,642,Orchidaceae,Dipodium,,,
2172,642,Orchidaceae,Disperis,雙袋蘭屬,,
2173,642,Orchidaceae,Doritaenopsis,,,
2174,642,Orchidaceae,Doritis,天娥蘭屬,,
2176,642,Orchidaceae,Epidendrum,,,
2278,642,Orchidaceae,Epigeneium,著頦蘭屬,,
2177,642,Orchidaceae,Epipactis,鈴蘭屬,,
2178,642,Orchidaceae,Epiphronitis,,,
2179,642,Orchidaceae,Epipogium,上鬚蘭屬,,
2180,642,Orchidaceae,Eria,絨蘭屬,,
2181,642,Orchidaceae,Erythrodes,細筆蘭屬,,
2270,642,Orchidaceae,Erythrorchis,蔓莖山珊瑚屬,,
2182,642,Orchidaceae,Euanthe,,,
2183,642,Orchidaceae,Eulophia,芋蘭屬,,
2271,642,Orchidaceae,Flickingeria,暫花蘭屬,,
2184,642,Orchidaceae,Galeola,山珊瑚屬,,
2185,642,Orchidaceae,Gastrochilus,松蘭屬,,
2186,642,Orchidaceae,Gastrodia,赤箭屬 (天麻屬),,
2187,642,Orchidaceae,Geodorum,地寶蘭屬,,
2188,642,Orchidaceae,Goodyera,斑葉蘭屬,,
2189,642,Orchidaceae,Grammatophyllum,,,
12833,642,Orchidaceae,Gymnadenia,,,
2190,642,Orchidaceae,Habenaria,玉鳳蘭屬,,
12857,642,Orchidaceae,Haemaria,,,
2191,642,Orchidaceae,Haraella,香蘭屬,,
2192,642,Orchidaceae,Hemipilia,玉山一葉蘭屬,,
2193,642,Orchidaceae,Herminium,零餘子草屬,,
2194,642,Orchidaceae,Hetaeria,伴蘭屬,,
2272,642,Orchidaceae,Hippeophyllum,騎士蘭屬,,
2195,642,Orchidaceae,Holcoglossum,撬唇蘭屬,,
2196,642,Orchidaceae,Hylophila,袋唇蘭屬,,
2197,642,Orchidaceae,Ione,寶石蘭屬,,
12854,642,Orchidaceae,Ipsea,,,
2198,642,Orchidaceae,Kingidium,尖囊蘭屬,,
2401,642,Orchidaceae,Kuhlhasseltia,旗唇蘭屬,,
2199,642,Orchidaceae,Laelia,蕾麗蘭屬,,
2200,642,Orchidaceae,Laeliocattleya,賽蕾麗蘭屬,,
2201,642,Orchidaceae,Lecanorchis,皿柱蘭屬,,
2202,642,Orchidaceae,Liparis,羊耳蒜屬,,
2203,642,Orchidaceae,Listera,雙葉蘭屬,,
2204,642,Orchidaceae,Ludisia,,,
2205,642,Orchidaceae,Luisia,金釵蘭屬,,
2206,642,Orchidaceae,Macroplectrum,,,
2207,642,Orchidaceae,Malaxis,軟葉蘭屬,,
2208,642,Orchidaceae,Microtatorchis,假蜘蛛蘭屬,,
2209,642,Orchidaceae,Microtis,韭葉蘭屬,,
2210,642,Orchidaceae,Miltonia,,,
2211,642,Orchidaceae,Mischobulbum,葵蘭屬,,
2212,642,Orchidaceae,Myrmechis,金唇蘭屬,,
2213,642,Orchidaceae,Neofinetia,,,
12858,642,Orchidaceae,Neogyna,,,
2283,642,Orchidaceae,Neottia,鳥巢蘭屬,,
12859,642,Orchidaceae,Neottianthe,,,
12860,642,Orchidaceae,Nephelaphyllum,,,
2214,642,Orchidaceae,Nervilia,脈葉蘭屬,,
2215,642,Orchidaceae,Oberonia,莪白蘭屬,,
2273,642,Orchidaceae,Odontochilus,齒唇蘭屬,,
2216,642,Orchidaceae,Odontoglossum,,,
2217,642,Orchidaceae,Oncidium,文心蘭屬,,
2218,642,Orchidaceae,Orchis,紅蘭屬,,
2219,642,Orchidaceae,Oreorchis,山蘭屬,,
12861,642,Orchidaceae,Otochilus,,,
2220,642,Orchidaceae,Pachystoma,粉口蘭屬,,
12954,642,Orchidaceae,Panisea,,,
2221,642,Orchidaceae,Paphiopedilum,兜舌蘭屬,,
2222,642,Orchidaceae,Papilionanthe,萬代蘭屬,,
2223,642,Orchidaceae,Paraphalaenopsis,,,
2284,642,Orchidaceae,Pelatantheria,鉆柱蘭屬,,
2274,642,Orchidaceae,Peristylus,闊蕊蘭屬,,
2224,642,Orchidaceae,Phaius,鶴頂蘭屬,,
2225,642,Orchidaceae,Phalaenopsis,蝴蝶蘭屬,,
2226,642,Orchidaceae,Phalandopsis,,,
2227,642,Orchidaceae,Pholidota,石山桃屬,,
2228,642,Orchidaceae,Phragmopedilum,,,
2229,642,Orchidaceae,Phreatia,芙樂蘭屬,,
2230,642,Orchidaceae,Phyllomphax,苞葉蘭屬,,
2231,642,Orchidaceae,Platanthera,粉蝶蘭屬,,
2232,642,Orchidaceae,Pleione,一葉蘭屬,,
13346,642,Orchidaceae,Plocoglottis,,,
2233,642,Orchidaceae,Pogonia,鬚唇蘭屬,,
2234,642,Orchidaceae,Pomatocalpa,繡球蘭屬,,
2235,642,Orchidaceae,Ponerorchis,小蝶蘭屬,,
2236,642,Orchidaceae,Potinara,,,
12903,642,Orchidaceae,Pseuderia,,,
12883,642,Orchidaceae,Pteroceras,,,
2237,642,Orchidaceae,Renanthera,,,
2323,642,Orchidaceae,Rhomboda,,,
2238,642,Orchidaceae,Rhyncholaelia,,,
2239,642,Orchidaceae,Rhynchostylis,,,
12814,642,Orchidaceae,Robiquetia,,,
13329,642,Orchidaceae,Saccolabiopsis,假囊唇蘭屬,,
2240,642,Orchidaceae,Sarcophyton,肉蘭屬,,
12884,642,Orchidaceae,Satyrium,,,
2241,642,Orchidaceae,Schoenorchis,蘆蘭屬,,
2242,642,Orchidaceae,Sobralia,,,
2243,642,Orchidaceae,Sophrolaeliocattleya,,,
2244,642,Orchidaceae,Spathoglottis,苞舌蘭屬,,
2245,642,Orchidaceae,Spiranthes,綬草屬,,
2246,642,Orchidaceae,Stanhopea,,,
2275,642,Orchidaceae,Staurochilus,豹紋蘭,,
2276,642,Orchidaceae,Stereosandra,肉藥蘭屬,,
2279,642,Orchidaceae,Sunipia,寶石蘭,,
2247,642,Orchidaceae,Taeniophyllum,蜘蛛蘭屬,,
2248,642,Orchidaceae,Tainia,杜鵑蘭屬,,
2249,642,Orchidaceae,Thelasis,八粉蘭屬,,
2250,642,Orchidaceae,Thrixspermum,風蘭屬,,
2251,642,Orchidaceae,Tipularia,蠅蘭屬,,
2252,642,Orchidaceae,Trichoglottis,毛舌蘭屬,,
12885,642,Orchidaceae,Trichotosia,,,
2253,642,Orchidaceae,Tropidia,摺唇蘭屬,,
2254,642,Orchidaceae,Tuberolabium,管唇蘭屬,,
2255,642,Orchidaceae,Tulotis,蜻蜓蘭屬,,
13293,642,Orchidaceae,Uncifera,叉喙蘭屬,,
2256,642,Orchidaceae,Vanda,萬代蘭屬,,
2258,642,Orchidaceae,Vandaenopsis,,,
2259,642,Orchidaceae,Vandanthe,,,
2260,642,Orchidaceae,Vandopsis,假萬代蘭屬,,
2261,642,Orchidaceae,Vanilla,梵尼蘭屬,,
2262,642,Orchidaceae,Vexillabium,旗唇蘭屬,,
2263,642,Orchidaceae,Vrydagzynea,二尾蘭屬,,
2264,642,Orchidaceae,Yoania,長花柄蘭,,
2265,642,Orchidaceae,Zeuxine,線柱蘭屬,,
1545,530,Orobanchaceae,Aeginetia,野菰屬,,
1456,530,Orobanchaceae,Alectra,黑蒴屬,,
1546,530,Orobanchaceae,Boschniakia,草蓯蓉屬,,
1428,530,Orobanchaceae,Centranthera,距蕊花屬,,
1548,530,Orobanchaceae,Christisonia,假野菰屬,,
1432,530,Orobanchaceae,Euphrasia,碎雪草屬,,
2441,530,Orobanchaceae,Lathraea,齒鱗草屬,,
1460,530,Orobanchaceae,Lindenbergia,鐘萼草屬,,
1464,530,Orobanchaceae,Melampyrum,山羅花屬,,
1438,530,Orobanchaceae,Melasma,黑蒴屬,,
1547,530,Orobanchaceae,Orobanche,列當屬,,
1442,530,Orobanchaceae,Pedicularis,馬先蒿屬,,
2532,530,Orobanchaceae,Phacellanthus,黃筒花屬,,
1444,530,Orobanchaceae,Phtheirospermum,松蒿屬,,
13309,530,Orobanchaceae,Pterygiella,翅莖草屬,,
1445,530,Orobanchaceae,Rehmannia,地黃屬,,
1449,530,Orobanchaceae,Siphonostegia,陰行草屬,,
1450,530,Orobanchaceae,Striga,獨腳金屬,,
13303,530,Orobanchaceae,Xizangia,,,
15,108,Osmundaceae,Osmunda,紫萁屬,,
780,410,Oxalidaceae,Averrhoa,五斂子屬,,
781,410,Oxalidaceae,Biophytum,羞禮花屬,,
782,410,Oxalidaceae,Oxalis,酢醬草屬,,
12821,724,Paeoniaceae,Paeonia,,,
12886,726,Pandaceae,Galearia,,,
2105,634,Pandanaceae,Freycinetia,山露兜屬,,
2106,634,Pandanaceae,Pandanus,露兜樹屬,,
553,354,Papaveraceae,Argemone,薊罌粟屬,,
557,354,Papaveraceae,Corydalis,紫菫屬,,
13374,354,Papaveraceae,Eschscholzia,花菱草屬,,
558,354,Papaveraceae,Fumaria,紫菫屬,,
555,354,Papaveraceae,Macleaya,博落迴屬,,
13354,354,Papaveraceae,Meconopsis,綠絨蒿屬,,
556,354,Papaveraceae,Papaver,罌粟屬,,
13214,354,Papaveraceae,Pteridophyllum,,,
10616,936,Paracryphiaceae,Sphenostemon,,,
1000,448,Passifloraceae,Adenia,假西番蓮屬,,
1001,448,Passifloraceae,Passiflora,西番蓮屬,,
1459,924,Paulowniaceae,Brandisia,,,
1441,924,Paulowniaceae,Paulownia,泡桐屬,,
1521,528,Pedaliaceae,Sesamum,胡麻屬,,
2328,700,Pentaphragmataceae,Pentaphragma,五膜草屬,,
537,718,Pentaphylacaceae,Adinandra,紅淡屬,,
538,718,Pentaphylacaceae,Anneslea,茶梨屬,,
540,718,Pentaphylacaceae,Cleyera,紅淡比屬,,
541,718,Pentaphylacaceae,Eurya,柃木屬,,
12640,718,Pentaphylacaceae,Pentaphylax,五列木屬,,
545,718,Pentaphylacaceae,Ternstroemia,厚皮香屬,,
13345,718,Pentaphylacaceae,Visnea,,,
13373,885,Petiveriaceae,Rivina,數珠珊瑚屬,,
2285,643,Petrosaviaceae,Petrosavia,櫻井草屬,,
1830,620,Philydraceae,Philydrum,田蔥屬,,
1440,707,Phrymaceae,Mimulus,溝酸漿屬,,
2390,707,Phrymaceae,Phryma,蠅毒草屬,,
792,742,Phyllanthaceae,Antidesma,五月茶屬,,
828,742,Phyllanthaceae,Baccaurea,木奶果屬,,
793,742,Phyllanthaceae,Bischofia,重陽木屬,,
794,742,Phyllanthaceae,Breynia,山漆莖屬,,
795,742,Phyllanthaceae,Bridelia,土密樹屬,,
797,742,Phyllanthaceae,Cicca,,,
13363,742,Phyllanthaceae,Cleistanthus,閉花木屬,,
802,742,Phyllanthaceae,Emblica,,,
805,742,Phyllanthaceae,Flueggea,白飯樹屬,,
807,742,Phyllanthaceae,Glochidion,饅頭果屬,,
816,742,Phyllanthaceae,Margaritaria,紫黃屬,,
2461,742,Phyllanthaceae,Phyllanthodendron,珠子木屬,,
821,742,Phyllanthaceae,Phyllanthus,葉下珠屬,,
2362,742,Phyllanthaceae,Sauropus,守宮木屬,,
827,742,Phyllanthaceae,Securinega,葉底珠屬,,
824,742,Phyllanthaceae,Synostemon,假葉下珠屬,,
312,318,Phytolaccaceae,Phytolacca,商陸屬,,
196,207,Pinaceae,Abies,冷杉屬,,
1912,207,Pinaceae,Aulacolepis,溝桴草屬,,
10614,207,Pinaceae,Cathaya,銀杉屬,,
197,207,Pinaceae,Cedrus,雪松屬,,
198,207,Pinaceae,Keteleeria,油杉屬,,
199,207,Pinaceae,Larix,落葉松屬,,
200,207,Pinaceae,Picea,雲杉屬,,
201,207,Pinaceae,Pinus,松屬,,
202,207,Pinaceae,Pseudolarix,金錢松屬,,
203,207,Pinaceae,Pseudotsuga,黃杉屬,,
204,207,Pinaceae,Tsuga,鐵杉屬,,
524,345,Piperaceae,Peperomia,椒草屬,,
525,345,Piperaceae,Piper,胡椒屬,,
526,345,Piperaceae,Zippelia,,,
2391,406,Pittosporaceae,Auranticarpa,,,
619,406,Pittosporaceae,Pittosporum,海桐屬,,
39,112,Plagiogyriaceae,Plagiogyria,瘤足蕨屬,,
2369,533,Plantaginaceae,Adenosma,,,
1427,533,Plantaginaceae,Bacopa,過長沙屬,,
1461,533,Plantaginaceae,Botryopleuron,,,
1355,533,Plantaginaceae,Callitriche,水馬齒屬,,
1462,533,Plantaginaceae,Calorhabdos,,,
13058,533,Plantaginaceae,Chaenorhinum,,,
1457,533,Plantaginaceae,Deinostema,澤番椒屬,,
1429,533,Plantaginaceae,Digitalis,毛地黃屬,,
1430,533,Plantaginaceae,Dopatrium,虻眼草屬,,
1431,533,Plantaginaceae,Ellisiophyllum,海螺菊屬,,
1433,533,Plantaginaceae,Hemiphragma,腰只花屬,,
13112,533,Plantaginaceae,Hippuris,杉葉藻屬,,
1434,533,Plantaginaceae,Limnophila,田香草屬,,
1435,533,Plantaginaceae,Linaria,柳穿魚屬,,
1463,533,Plantaginaceae,Mecardonia,過長沙舅屬,,
1439,533,Plantaginaceae,Microcarpaea,微果草屬,,
1443,533,Plantaginaceae,Penstemon,,,
1465,533,Plantaginaceae,Picria,苦玄參屬,,
1551,533,Plantaginaceae,Plantago,車前屬,,
1466,533,Plantaginaceae,Pseudolysimachion,,,
1446,533,Plantaginaceae,Russelia,炮竹紅屬,,
1447,533,Plantaginaceae,Scoparia,甜珠草屬,,
1451,533,Plantaginaceae,Tetranema,,,
1454,533,Plantaginaceae,Veronica,婆婆納屬,,
1455,533,Plantaginaceae,Veronicastrum,腹水草屬,,
584,402,Platanaceae,Platanus,洋桐木屬,,
1161,506,Plumbaginaceae,Armeria,海石竹屬,,
13113,506,Plumbaginaceae,Ceratostigma,,,
1162,506,Plumbaginaceae,Limonium,石蓯蓉屬,,
1163,506,Plumbaginaceae,Plumbago,藍雪屬,,
1164,506,Plumbaginaceae,Statice,,,
12925,628,Poaceae,Achnatherum,,,
2406,628,Poaceae,Acroceras,,,
12926,628,Poaceae,Aegilops,,,
1899,628,Poaceae,Agropyron,鵝觀草屬,,
1900,628,Poaceae,Agrostis,翦股穎,,
12955,628,Poaceae,Aira,,,
1901,628,Poaceae,Alloteropsis,毛穎草屬,,
1902,628,Poaceae,Alopecurus,看麥娘屬,,
2038,628,Poaceae,Andropogon,,,
2034,628,Poaceae,Aniselytron,溝桴草屬,,
12956,628,Poaceae,Anthaenantia,,,
1903,628,Poaceae,Anthoxanthum,黃花茅屬,,
1904,628,Poaceae,Apluda,水蔗草屬,,
1905,628,Poaceae,Aristida,三芒草屬,,
1906,628,Poaceae,Arrhenatherum,燕麥草屬,,
1907,628,Poaceae,Arthraxon,藎草屬,,
1908,628,Poaceae,Arthrostylidium,內門竹屬,,
1909,628,Poaceae,Arundinaria,青籬竹屬,,
1910,628,Poaceae,Arundinella,野古草屬,,
1911,628,Poaceae,Arundo,蘆竹屬,,
1913,628,Poaceae,Avena,燕麥屬,,
1914,628,Poaceae,Axonopus,地毯草屬,,
1915,628,Poaceae,Bambusa,蓬萊竹屬,,
1916,628,Poaceae,Bothriochloa,孔穎草屬,,
1917,628,Poaceae,Brachiaria,臂形草屬,,
1918,628,Poaceae,Brachypodium,短柄草屬,,
1919,628,Poaceae,Briza,凌風草屬,,
1920,628,Poaceae,Bromus,雀麥屬,,
1921,628,Poaceae,Calamagrostis,拂子茅屬,,
1922,628,Poaceae,Capillipedium,細柄草屬,,
1923,628,Poaceae,Cenchrus,蒺藜草屬,,
1924,628,Poaceae,Centotheca,假淡竹葉屬,,
12734,628,Poaceae,Chikusichloa,,,
1926,628,Poaceae,Chimonobambusa,寒竹屬,,
1927,628,Poaceae,Chloris,虎尾草屬,,
1928,628,Poaceae,Chrysopogon,金鬚毛屬,,
12735,628,Poaceae,Cleistogenes,,,
12736,628,Poaceae,Coelachne,,,
1929,628,Poaceae,Coix,薏苡屬,,
12744,628,Poaceae,Colpodium,,,
1930,628,Poaceae,Cortaderia,,,
1931,628,Poaceae,Cymbopogon,香茅屬,,
1932,628,Poaceae,Cynodon,狗牙根屬,,
1933,628,Poaceae,Cyrtococcum,弓果黍屬,,
1934,628,Poaceae,Dactylis,鴨茅屬,,
1935,628,Poaceae,Dactyloctenium,龍爪茅屬,,
12759,628,Poaceae,Danthonia,,,
12760,628,Poaceae,Dasyochloa,,,
1936,628,Poaceae,Dendrocalamus,麻竹屬,,
1937,628,Poaceae,Deschampsia,髮草屬,,
1938,628,Poaceae,Deyeuxia,野青茅屬,,
12761,628,Poaceae,Diarrhena,,,
12767,628,Poaceae,Dichanthelium,,,
1939,628,Poaceae,Dichanthium,雙花草屬,,
1940,628,Poaceae,Digitaria,馬唐屬,,
1941,628,Poaceae,Dimeria,觿茅屬,,
1942,628,Poaceae,Diplachne,雙桴草屬,,
1943,628,Poaceae,Eccoilopus,油芒屬,,
1944,628,Poaceae,Echinochloa,稗屬,,
1945,628,Poaceae,Eleusine,穇子屬,,
2435,628,Poaceae,Elymus,披碱草屬,,
1946,628,Poaceae,Enteropogon,腸鬚草屬,,
1947,628,Poaceae,Eragrostis,畫眉草屬,,
1948,628,Poaceae,Eremochloa,蜈蚣草屬,,
12796,628,Poaceae,Eremopogon,,,
12797,628,Poaceae,Eriachne,,,
1949,628,Poaceae,Erianthus,蔗茅屬,,
1950,628,Poaceae,Eriochloa,野黍屬,,
12798,628,Poaceae,Erioneuron,,,
1951,628,Poaceae,Euchlaena,類蜀黍屬,,
1952,628,Poaceae,Eulalia,金茅屬,,
1953,628,Poaceae,Eulaliopsis,擬金茅屬,,
1954,628,Poaceae,Eustachys,真穗草屬,,
13304,628,Poaceae,Fargesia,箭竹屬,,
1955,628,Poaceae,Festuca,羊茅屬,,
12803,628,Poaceae,Gaoligongshania,,,
1956,628,Poaceae,Garnotia,葛氏草屬,,
1958,628,Poaceae,Gigantochloa,巨草竹屬,,
1957,628,Poaceae,Glyceria,甜茅屬,,
12810,628,Poaceae,Gymnopogon,,,
1959,628,Poaceae,Hackelochloa,亥氏草屬,,
12811,628,Poaceae,Hakonechloa,,,
1960,628,Poaceae,Helictotrichon,異燕麥屬,,
1961,628,Poaceae,Hemarthria,牛鞭草屬,,
1962,628,Poaceae,Heteropogon,黃茅屬,,
12827,628,Poaceae,Hierochloe,,,
2036,628,Poaceae,Holcus,,,
1963,628,Poaceae,Hordeum,大麥屬,,
1964,628,Poaceae,Hygroryza,水禾屬,,
1965,628,Poaceae,Hymenachne,膜稃草屬,,
12828,628,Poaceae,Hystrix,,,
1966,628,Poaceae,Ichnanthus,距花黍屬,,
1967,628,Poaceae,Imperata,白茅屬,,
1968,628,Poaceae,Isachne,柳葉箬屬,,
1969,628,Poaceae,Ischaemum,鴨嘴草屬,,
2041,628,Poaceae,Ischurochloa,,,
12829,628,Poaceae,Koeleria,,,
1970,628,Poaceae,Leersia,李氏禾屬,,
2035,628,Poaceae,Leleba,,,
1971,628,Poaceae,Leptaspis,囊稃竹屬,,
1972,628,Poaceae,Leptochloa,千金子屬,,
1973,628,Poaceae,Lepturus,細穗草屬,,
12830,628,Poaceae,Leymus,,,
1974,628,Poaceae,Lolium,黑麥草屬,,
1975,628,Poaceae,Lophatherum,淡竹葉屬,,
1976,628,Poaceae,Melica,臭草屬,,
1977,628,Poaceae,Melinis,糖蜜草屬,,
1978,628,Poaceae,Melocanna,梨果竹屬,,
1979,628,Poaceae,Microstegium,莠竹屬,,
1980,628,Poaceae,Milium,粟草屬,,
1981,628,Poaceae,Miscanthus,芒屬,,
12871,628,Poaceae,Mnesithea,,,
12872,628,Poaceae,Moliniopsis,,,
2349,628,Poaceae,Monocladus,單枝竹屬,,
1982,628,Poaceae,Muhlenbergia,亂子草屬,,
1983,628,Poaceae,Narenga,河王八屬,,
12873,628,Poaceae,Neoaulacolepis,,,
2299,628,Poaceae,Neohusnotia,山鳩榖草屬,,
12874,628,Poaceae,Neosasamorpha,,,
1984,628,Poaceae,Neyraudia,類蘆屬,,
13370,628,Poaceae,Ophiuros,蛇尾草屬,,
1985,628,Poaceae,Oplismenus,求米草屬,,
1986,628,Poaceae,Oryza,稻屬,,
1987,628,Poaceae,Oryzopsis,落芒草屬,,
1988,628,Poaceae,Ottochloa,奧圖草屬,,
1989,628,Poaceae,Panicum,稷屬,,
1990,628,Poaceae,Paspalidium,類雀稗屬,,
1991,628,Poaceae,Paspalum,雀稗屬,,
1992,628,Poaceae,Pennisetum,狼尾草屬,,
1993,628,Poaceae,Perotis,茅根屬,,
12875,628,Poaceae,Phacelurus,,,
1994,628,Poaceae,Phaenosperma,顯子草屬,,
1995,628,Poaceae,Phalaris,鷊草屬,,
1996,628,Poaceae,Phleum,牧梯草屬,,
1997,628,Poaceae,Phragmites,蘆葦屬,,
1998,628,Poaceae,Phyllostachys,孟宗竹屬,,
12905,628,Poaceae,Piptatherum,,,
2039,628,Poaceae,Pleioblastus,,,
1999,628,Poaceae,Poa,早熟禾屬,,
2000,628,Poaceae,Pogonatherum,金髮草屬,,
2001,628,Poaceae,Polypogon,棒頭草屬,,
12906,628,Poaceae,Polytoca,,,
2372,628,Poaceae,Pseudechinolaena,鉤毛草屬,,
2002,628,Poaceae,Pseudoraphis,偽針茅屬,,
2003,628,Poaceae,Pseudosasa,箭竹屬,,
12907,628,Poaceae,Puccinellia,,,
2004,628,Poaceae,Rhynchelytrum,紅毛草屬,,
12795,628,Poaceae,Roegneria,,,
2005,628,Poaceae,Rottboellia,羅氏草屬,,
2006,628,Poaceae,Saccharum,甘蔗屬,,
2007,628,Poaceae,Sacciolepis,囊穎草屬,,
12927,628,Poaceae,Sasa,,,
12951,628,Poaceae,Sasaella,,,
12952,628,Poaceae,Sasamorpha,,,
2008,628,Poaceae,Schizachyrium,裂稃草屬,,
2009,628,Poaceae,Schizostachyum,莎勒竹屬,,
2010,628,Poaceae,Secale,黑麥屬,,
2011,628,Poaceae,Semiarundinaria,業平竹屬,,
2012,628,Poaceae,Setaria,狗尾草屬,,
2013,628,Poaceae,Shibataea,崗姬竹屬,,
2014,628,Poaceae,Sinobambusa,唐竹屬,,
2040,628,Poaceae,Sinocalamus,,,
12953,628,Poaceae,Sitanion,,,
2015,628,Poaceae,Sorghum,蜀黍屬,,
12967,628,Poaceae,Spartina,,,
2016,628,Poaceae,Sphaerocaryum,稃藎屬,,
2017,628,Poaceae,Spinifex,濱刺麥屬,,
2018,628,Poaceae,Spodiopogon,大油芒屬,,
2019,628,Poaceae,Sporobolus,鼠尾粟屬,,
2042,628,Poaceae,Stenotaphrum,,,
2037,628,Poaceae,Tetragonocalamus,,,
2020,628,Poaceae,Thaumastochloa,假蛇尾草屬,,
2021,628,Poaceae,Themeda,菅屬,,
2022,628,Poaceae,Thuarea,芻蕾草屬,,
2023,628,Poaceae,Thyrsostachys,暹羅竹屬,,
2024,628,Poaceae,Thysanolaena,棕葉蘆屬,,
13038,628,Poaceae,Tragus,,,
13041,628,Poaceae,Triarrhena,,,
13040,628,Poaceae,Tridens,,,
13042,628,Poaceae,Trikeraia,,,
13039,628,Poaceae,Triodia,,,
2025,628,Poaceae,Tripogon,草沙蠶屬,,
2026,628,Poaceae,Trisetum,三毛草屬,,
2027,628,Poaceae,Triticum,小麥屬,,
13035,628,Poaceae,Urochloa,尾稃草屬,,
2028,628,Poaceae,Vetiveria,培地茅屬,,
2029,628,Poaceae,Vulpia,鼠茅屬,,
2030,628,Poaceae,Yushania,玉山箭竹屬,,
2031,628,Poaceae,Zea,玉蜀黍屬,,
2032,628,Poaceae,Zizania,菰屬,,
2033,628,Poaceae,Zoysia,結縷草屬,,
2303,206,Podocarpaceae,Dacrycarpus,雞毛松屬,,
10615,206,Podocarpaceae,Dacrydium,陸均松屬,,
10617,206,Podocarpaceae,Lepidothamnus,,,
194,206,Podocarpaceae,Podocarpus,羅漢松屬,,
10618,206,Podocarpaceae,Sundacarpus,,,
13120,730,Podostemaceae,Podostemum,,,
13115,517,Polemoniaceae,Allophyllum,,,
13116,517,Polemoniaceae,Cantua,,,
13117,517,Polemoniaceae,Collomia,,,
12809,517,Polemoniaceae,Gilia,,,
13119,517,Polemoniaceae,Ipomopsis,,,
13121,517,Polemoniaceae,Linanthus,,,
13122,517,Polemoniaceae,Navarretia,,,
1304,517,Polemoniaceae,Phlox,福祿考屬,,
13114,517,Polemoniaceae,Polemonium,,,
876,422,Polygalaceae,Epirixanthes,鱗葉草屬,,
874,422,Polygalaceae,Polygala,遠志屬,,
875,422,Polygalaceae,Salomonia,齒果草屬,,
13123,422,Polygalaceae,Xanthophyllum,,,
13124,317,Polygonaceae,Aconogonon,,,
311,317,Polygonaceae,Antenoron,金線草屬,,
304,317,Polygonaceae,Antigonon,珊瑚藤屬,,
13125,317,Polygonaceae,Bistorta,,,
13127,317,Polygonaceae,Brunnichia,,,
305,317,Polygonaceae,Coccoloba,海葡萄屬,,
13126,317,Polygonaceae,Eriogonum,,,
306,317,Polygonaceae,Fagopyrum,蕎麥屬,,
2302,317,Polygonaceae,Fallopia,蔓蓼屬,,
2301,317,Polygonaceae,Koenigia,,,
307,317,Polygonaceae,Muehlenbeckia,竹節蓼屬,,
13067,317,Polygonaceae,Oxyria,,,
